image_path,source_data_id,class_id,model_label,class_name,group_id,split
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211201_A_X_3_R_96362455-3.jpg,S-211201_A_X_3_R_96362455-3,3,1,??,S-211201_A_X_3_R_96362455,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211201_A_X_3_R_96362455-30.jpg,S-211201_A_X_3_R_96362455-30,3,1,??,S-211201_A_X_3_R_96362455,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211201_A_X_3_R_96362455-4.jpg,S-211201_A_X_3_R_96362455-4,3,1,??,S-211201_A_X_3_R_96362455,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211201_A_X_3_R_96362455-6.jpg,S-211201_A_X_3_R_96362455-6,3,1,??,S-211201_A_X_3_R_96362455,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211201_A_X_3_R_96362455-7.jpg,S-211201_A_X_3_R_96362455-7,3,1,??,S-211201_A_X_3_R_96362455,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211201_A_X_3_R_96362455-9.jpg,S-211201_A_X_3_R_96362455-9,3,1,??,S-211201_A_X_3_R_96362455,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-1.jpg,S-211218_A_X_3_R_2254001-1,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-10.jpg,S-211218_A_X_3_R_2254001-10,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-11.jpg,S-211218_A_X_3_R_2254001-11,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-12.jpg,S-211218_A_X_3_R_2254001-12,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-14.jpg,S-211218_A_X_3_R_2254001-14,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-15.jpg,S-211218_A_X_3_R_2254001-15,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-17.jpg,S-211218_A_X_3_R_2254001-17,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-18.jpg,S-211218_A_X_3_R_2254001-18,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-19.jpg,S-211218_A_X_3_R_2254001-19,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-2.jpg,S-211218_A_X_3_R_2254001-2,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-20.jpg,S-211218_A_X_3_R_2254001-20,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-21.jpg,S-211218_A_X_3_R_2254001-21,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-22.jpg,S-211218_A_X_3_R_2254001-22,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-23.jpg,S-211218_A_X_3_R_2254001-23,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-24.jpg,S-211218_A_X_3_R_2254001-24,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-26.jpg,S-211218_A_X_3_R_2254001-26,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-27.jpg,S-211218_A_X_3_R_2254001-27,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-28.jpg,S-211218_A_X_3_R_2254001-28,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-29.jpg,S-211218_A_X_3_R_2254001-29,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-3.jpg,S-211218_A_X_3_R_2254001-3,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-30.jpg,S-211218_A_X_3_R_2254001-30,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-4.jpg,S-211218_A_X_3_R_2254001-4,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-6.jpg,S-211218_A_X_3_R_2254001-6,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-7.jpg,S-211218_A_X_3_R_2254001-7,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254001-9.jpg,S-211218_A_X_3_R_2254001-9,3,1,??,S-211218_A_X_3_R_2254001,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-1.jpg,S-211218_A_X_3_R_2254337-1,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-10.jpg,S-211218_A_X_3_R_2254337-10,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-11.jpg,S-211218_A_X_3_R_2254337-11,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-12.jpg,S-211218_A_X_3_R_2254337-12,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-13.jpg,S-211218_A_X_3_R_2254337-13,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-14.jpg,S-211218_A_X_3_R_2254337-14,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-15.jpg,S-211218_A_X_3_R_2254337-15,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-16.jpg,S-211218_A_X_3_R_2254337-16,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-19.jpg,S-211218_A_X_3_R_2254337-19,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-2.jpg,S-211218_A_X_3_R_2254337-2,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-20.jpg,S-211218_A_X_3_R_2254337-20,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-21.jpg,S-211218_A_X_3_R_2254337-21,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-22.jpg,S-211218_A_X_3_R_2254337-22,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-23.jpg,S-211218_A_X_3_R_2254337-23,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-24.jpg,S-211218_A_X_3_R_2254337-24,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-25.jpg,S-211218_A_X_3_R_2254337-25,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-26.jpg,S-211218_A_X_3_R_2254337-26,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-28.jpg,S-211218_A_X_3_R_2254337-28,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-29.jpg,S-211218_A_X_3_R_2254337-29,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-3.jpg,S-211218_A_X_3_R_2254337-3,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-30.jpg,S-211218_A_X_3_R_2254337-30,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-4.jpg,S-211218_A_X_3_R_2254337-4,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-5.jpg,S-211218_A_X_3_R_2254337-5,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-6.jpg,S-211218_A_X_3_R_2254337-6,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-7.jpg,S-211218_A_X_3_R_2254337-7,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254337-8.jpg,S-211218_A_X_3_R_2254337-8,3,1,??,S-211218_A_X_3_R_2254337,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-1.jpg,S-211218_A_X_3_R_2254338-1,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-10.jpg,S-211218_A_X_3_R_2254338-10,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-11.jpg,S-211218_A_X_3_R_2254338-11,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-12.jpg,S-211218_A_X_3_R_2254338-12,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-13.jpg,S-211218_A_X_3_R_2254338-13,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-14.jpg,S-211218_A_X_3_R_2254338-14,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-15.jpg,S-211218_A_X_3_R_2254338-15,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-16.jpg,S-211218_A_X_3_R_2254338-16,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-17.jpg,S-211218_A_X_3_R_2254338-17,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-19.jpg,S-211218_A_X_3_R_2254338-19,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-2.jpg,S-211218_A_X_3_R_2254338-2,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-20.jpg,S-211218_A_X_3_R_2254338-20,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-21.jpg,S-211218_A_X_3_R_2254338-21,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-22.jpg,S-211218_A_X_3_R_2254338-22,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-23.jpg,S-211218_A_X_3_R_2254338-23,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-24.jpg,S-211218_A_X_3_R_2254338-24,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-25.jpg,S-211218_A_X_3_R_2254338-25,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-26.jpg,S-211218_A_X_3_R_2254338-26,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-28.jpg,S-211218_A_X_3_R_2254338-28,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-29.jpg,S-211218_A_X_3_R_2254338-29,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-3.jpg,S-211218_A_X_3_R_2254338-3,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-30.jpg,S-211218_A_X_3_R_2254338-30,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-5.jpg,S-211218_A_X_3_R_2254338-5,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-6.jpg,S-211218_A_X_3_R_2254338-6,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-7.jpg,S-211218_A_X_3_R_2254338-7,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-8.jpg,S-211218_A_X_3_R_2254338-8,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254338-9.jpg,S-211218_A_X_3_R_2254338-9,3,1,??,S-211218_A_X_3_R_2254338,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-20.jpg,S-211218_A_X_3_R_2254339-20,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-21.jpg,S-211218_A_X_3_R_2254339-21,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-22.jpg,S-211218_A_X_3_R_2254339-22,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-23.jpg,S-211218_A_X_3_R_2254339-23,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-24.jpg,S-211218_A_X_3_R_2254339-24,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-25.jpg,S-211218_A_X_3_R_2254339-25,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-26.jpg,S-211218_A_X_3_R_2254339-26,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-27.jpg,S-211218_A_X_3_R_2254339-27,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-28.jpg,S-211218_A_X_3_R_2254339-28,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-3.jpg,S-211218_A_X_3_R_2254339-3,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-30.jpg,S-211218_A_X_3_R_2254339-30,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-4.jpg,S-211218_A_X_3_R_2254339-4,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-5.jpg,S-211218_A_X_3_R_2254339-5,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-6.jpg,S-211218_A_X_3_R_2254339-6,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-7.jpg,S-211218_A_X_3_R_2254339-7,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-8.jpg,S-211218_A_X_3_R_2254339-8,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254339-9.jpg,S-211218_A_X_3_R_2254339-9,3,1,??,S-211218_A_X_3_R_2254339,validation
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-1.jpg,S-211218_A_X_3_R_2254340-1,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-11.jpg,S-211218_A_X_3_R_2254340-11,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-12.jpg,S-211218_A_X_3_R_2254340-12,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-13.jpg,S-211218_A_X_3_R_2254340-13,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-14.jpg,S-211218_A_X_3_R_2254340-14,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-15.jpg,S-211218_A_X_3_R_2254340-15,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-16.jpg,S-211218_A_X_3_R_2254340-16,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-17.jpg,S-211218_A_X_3_R_2254340-17,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-18.jpg,S-211218_A_X_3_R_2254340-18,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-19.jpg,S-211218_A_X_3_R_2254340-19,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-3.jpg,S-211218_A_X_3_R_2254340-3,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-30.jpg,S-211218_A_X_3_R_2254340-30,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-4.jpg,S-211218_A_X_3_R_2254340-4,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-5.jpg,S-211218_A_X_3_R_2254340-5,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-6.jpg,S-211218_A_X_3_R_2254340-6,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-7.jpg,S-211218_A_X_3_R_2254340-7,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-8.jpg,S-211218_A_X_3_R_2254340-8,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254340-9.jpg,S-211218_A_X_3_R_2254340-9,3,1,??,S-211218_A_X_3_R_2254340,train
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-1.jpg,S-211218_A_X_3_R_2254341-1,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-11.jpg,S-211218_A_X_3_R_2254341-11,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-12.jpg,S-211218_A_X_3_R_2254341-12,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-13.jpg,S-211218_A_X_3_R_2254341-13,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-14.jpg,S-211218_A_X_3_R_2254341-14,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-15.jpg,S-211218_A_X_3_R_2254341-15,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-16.jpg,S-211218_A_X_3_R_2254341-16,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-17.jpg,S-211218_A_X_3_R_2254341-17,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-18.jpg,S-211218_A_X_3_R_2254341-18,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-19.jpg,S-211218_A_X_3_R_2254341-19,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-3.jpg,S-211218_A_X_3_R_2254341-3,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-30.jpg,S-211218_A_X_3_R_2254341-30,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-4.jpg,S-211218_A_X_3_R_2254341-4,3,1,??,S-211218_A_X_3_R_2254341,test
D:/hn_old-building_raw/raw/images/TS_???/???(?? ??)/??/RGB/S-211218_A_X_3_R_2254341-5.jpg,S-211218_A_X_3_R_2254341-5,3,1,??,S-211218_A_X_3_R_2254341,test
